customerID,tenure,Contract,InternetService,MonthlyCharges,TotalCharges,PaymentMethod,TechSupport,OnlineSecurity,Churn,ChurnProbability,ChurnProbabilityPct,RiskLevel,RecommendedAction
6828-HMKWP,12,Two year,No,21.05,262.05,Bank transfer (automatic),No internet service,No internet service,No,0.03169033469334386,3.2,Low,Standard customer engagement
5567-WSELE,3,Month-to-month,Fiber optic,94.6,279.55,Electronic check,No,No,Yes,0.837102868246525,83.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
1472-TNCWL,36,Month-to-month,Fiber optic,94.7,3512.5,Electronic check,No,No,No,0.47979817658875024,48.0,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8063-RJYNF,16,Month-to-month,Fiber optic,94.25,1483.25,Electronic check,No,Yes,Yes,0.594801121777409,59.5,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
0687-ZVTHB,65,One year,DSL,72.45,4653.85,Credit card (automatic),No,Yes,Yes,0.01821501566367378,1.8,Low,Review Tech Support offer
2080-GKCWQ,2,Month-to-month,Fiber optic,74.95,151.75,Electronic check,No,No,No,0.5732327040915286,57.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
9661-ACXBS,42,Month-to-month,Fiber optic,105.2,4400.75,Electronic check,No,Yes,Yes,0.49544064115798536,49.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
2193-SFWQW,72,Two year,Fiber optic,111.95,8033.1,Bank transfer (automatic),Yes,Yes,No,0.025743653737735177,2.6,Low,Standard customer engagement
5656-JAMLX,62,Two year,No,19.85,1253.65,Bank transfer (automatic),No internet service,No internet service,No,0.0028054866633559264,0.3,Low,Standard customer engagement
3462-BJQQA,6,Month-to-month,Fiber optic,89.75,552.65,Electronic check,No,No,No,0.7283069840106157,72.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0442-TDYUO,48,Two year,No,20.05,1036.0,Mailed check,No internet service,No internet service,No,0.007853838785896442,0.8,Low,Standard customer engagement
6733-LRIZX,35,Two year,Fiber optic,108.95,4025.5,Electronic check,Yes,Yes,No,0.1831503428837711,18.3,Low,Review automatic payment incentive
9503-XJUME,52,One year,No,19.65,928.4,Credit card (automatic),No internet service,No internet service,No,0.007080508756684892,0.7,Low,Standard customer engagement
4367-NHWMM,1,Month-to-month,DSL,24.9,24.9,Mailed check,No,No,No,0.5902984099323849,59.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3727-RJMEO,6,Month-to-month,Fiber optic,82.85,460.25,Electronic check,No,No,Yes,0.7489920239988446,74.9,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3779-OSWCF,71,Two year,DSL,93.2,6506.15,Credit card (automatic),Yes,Yes,No,0.011639043556591799,1.2,Low,Standard customer engagement
6736-DHUQI,67,One year,Fiber optic,84.8,5598.3,Bank transfer (automatic),No,Yes,No,0.03254102430752212,3.3,Low,Review Tech Support offer
3915-ODIYG,60,One year,DSL,71.75,4374.55,Electronic check,No,Yes,No,0.0690903642483159,6.9,Low,Review Tech Support offer | Review automatic payment incentive
1360-RCYRT,23,Month-to-month,DSL,30.35,678.75,Bank transfer (automatic),Yes,No,No,0.22834769407549813,22.8,Low,Review longer-term contract incentive | Review Online Security offer
2724-FJDYW,39,One year,DSL,54.85,2191.7,Bank transfer (automatic),Yes,No,No,0.08628648977246685,8.6,Low,Review Online Security offer
4451-RWASJ,15,One year,No,19.5,239.75,Mailed check,No internet service,No internet service,No,0.06710148106070737,6.7,Low,Standard customer engagement
6646-VRFOL,53,Month-to-month,Fiber optic,103.85,5485.5,Electronic check,No,No,Yes,0.5204883869311392,52.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3460-TJBWI,24,Two year,No,24.2,609.05,Mailed check,No internet service,No internet service,No,0.021257155663627608,2.1,Low,Standard customer engagement
5917-HBSDW,37,Month-to-month,No,19.35,683.75,Electronic check,No internet service,No internet service,No,0.04454250027422067,4.5,Low,Review longer-term contract incentive | Review automatic payment incentive
5685-IIXLY,5,Month-to-month,Fiber optic,83.6,404.2,Electronic check,No,No,Yes,0.6459733781576562,64.6,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
5671-UUNXD,50,One year,Fiber optic,100.65,5189.75,Electronic check,Yes,No,No,0.3490910152115391,34.9,Medium,Review Online Security offer | Review automatic payment incentive
0956-ACVZC,54,One year,Fiber optic,94.1,5060.9,Credit card (automatic),No,No,No,0.19405775254715268,19.4,Low,Review Tech Support offer | Review Online Security offer
2325-NBPZG,3,Month-to-month,Fiber optic,74.55,233.65,Electronic check,No,Yes,No,0.5971371826804832,59.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
4250-ZBWLV,68,One year,Fiber optic,108.45,7176.55,Electronic check,Yes,No,Yes,0.13232849014136966,13.2,Low,Review Online Security offer | Review automatic payment incentive
4482-FTFFX,5,Month-to-month,DSL,56.15,291.45,Electronic check,Yes,No,No,0.3019685354644502,30.2,Medium,Review longer-term contract incentive | Review Online Security offer | Review automatic payment incentive
8859-DZTGQ,33,Two year,No,20.35,689.75,Mailed check,No internet service,No internet service,No,0.0119935381181437,1.2,Low,Standard customer engagement
0440-MOGPM,41,One year,DSL,80.55,3263.9,Electronic check,No,No,No,0.1844019492120315,18.4,Low,Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
0020-JDNXP,34,One year,DSL,61.25,1993.2,Mailed check,Yes,Yes,No,0.07190138958066718,7.2,Low,Standard customer engagement
3752-CQSJI,13,Month-to-month,No,20.45,254.5,Mailed check,No internet service,No internet service,No,0.14021472310505445,14.0,Low,Review longer-term contract incentive
5025-GOOKI,20,Month-to-month,No,18.9,347.65,Credit card (automatic),No internet service,No internet service,No,0.11120990165921492,11.1,Low,Review longer-term contract incentive
4698-KVLLG,51,Two year,No,19.6,967.9,Credit card (automatic),No internet service,No internet service,No,0.005635085708834749,0.6,Low,Standard customer engagement
5095-AESKG,3,Month-to-month,Fiber optic,91.5,242.95,Credit card (automatic),No,No,Yes,0.6665597611132611,66.7,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
2887-JPYLU,41,Month-to-month,DSL,45.2,1841.9,Bank transfer (automatic),No,No,No,0.0782694585479797,7.8,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
4770-QAZXN,13,Month-to-month,No,19.45,232.1,Credit card (automatic),No internet service,No internet service,No,0.11444926266933451,11.4,Low,Review longer-term contract incentive
4896-CPRPF,35,Two year,No,25.45,809.25,Bank transfer (automatic),No internet service,No internet service,No,0.012787401429955233,1.3,Low,Standard customer engagement
1871-MOWRM,12,Month-to-month,Fiber optic,80.85,866.45,Bank transfer (automatic),Yes,Yes,Yes,0.27194066783883547,27.2,Low,Review longer-term contract incentive
9714-EDSUC,4,Month-to-month,Fiber optic,94.9,360.55,Mailed check,Yes,Yes,No,0.4110135240223235,41.1,Medium,Review longer-term contract incentive
2027-OAQQC,43,Month-to-month,DSL,49.05,2076.2,Bank transfer (automatic),No,No,Yes,0.25669477554988607,25.7,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0282-NVSJS,12,Month-to-month,DSL,29.3,355.9,Mailed check,Yes,No,No,0.37741140795609424,37.7,Medium,Review longer-term contract incentive | Review Online Security offer
9090-SGQXL,68,Month-to-month,Fiber optic,105.3,7299.65,Electronic check,No,No,Yes,0.4426426203364776,44.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
6595-YGXIT,25,Month-to-month,Fiber optic,88.95,2291.2,Electronic check,No,No,Yes,0.6441533192384821,64.4,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7353-YOWFP,7,One year,No,20.25,129.15,Mailed check,No internet service,No internet service,No,0.08629695290643664,8.6,Low,Standard customer engagement
9835-ZIITK,66,One year,Fiber optic,110.85,7491.75,Electronic check,Yes,No,Yes,0.24934392651858833,24.9,Low,Review Online Security offer | Review automatic payment incentive
8008-ESFLK,53,One year,Fiber optic,110.5,5835.5,Electronic check,Yes,Yes,No,0.11580295124048158,11.6,Low,Review automatic payment incentive
7537-CBQUZ,63,Month-to-month,Fiber optic,109.4,7031.45,Bank transfer (automatic),No,Yes,No,0.32396601715910117,32.4,Medium,Review longer-term contract incentive | Review Tech Support offer
1555-DJEQW,70,Two year,Fiber optic,114.2,7723.9,Bank transfer (automatic),Yes,Yes,Yes,0.04673633700630291,4.7,Low,Standard customer engagement
5649-TJHOV,27,Month-to-month,DSL,36.5,1032.0,Bank transfer (automatic),No,No,Yes,0.3250822318542075,32.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0519-XUZJU,1,Month-to-month,Fiber optic,70.75,70.75,Mailed check,No,No,Yes,0.5424435120421097,54.2,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3363-EWLGO,5,Month-to-month,No,19.95,109.6,Mailed check,No internet service,No internet service,No,0.1703826429171557,17.0,Low,Review longer-term contract incentive
4750-UKWJK,37,One year,No,19.6,727.8,Mailed check,No internet service,No internet service,No,0.023809855077617063,2.4,Low,Standard customer engagement
6338-AVWCY,3,Month-to-month,DSL,40.15,130.75,Mailed check,No,No,Yes,0.5980207581112543,59.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
1689-YQBYY,12,Month-to-month,Fiber optic,76.6,893.0,Electronic check,No,No,No,0.6412375846194107,64.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
4487-ZYJZK,38,One year,No,19.6,763.1,Credit card (automatic),No internet service,No internet service,No,0.015378078934630078,1.5,Low,Standard customer engagement
2959-FENLU,9,Month-to-month,Fiber optic,85.3,781.4,Credit card (automatic),No,No,No,0.5931023368361403,59.3,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0708-LGSMF,13,Month-to-month,DSL,65.85,902.25,Electronic check,No,Yes,No,0.4247770207599505,42.5,Medium,Review longer-term contract incentive | Review Tech Support offer | Review automatic payment incentive
9253-QXKBE,29,Month-to-month,Fiber optic,94.45,2653.65,Electronic check,No,No,Yes,0.6997002879476814,70.0,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
7634-HLQJR,47,Two year,No,20.05,1016.7,Credit card (automatic),No internet service,No internet service,No,0.005010862881300772,0.5,Low,Standard customer engagement
0487-RPVUM,61,Month-to-month,Fiber optic,99.4,5943.65,Bank transfer (automatic),Yes,Yes,No,0.12838410092166688,12.8,Low,Review longer-term contract incentive
4079-ULGFR,16,Month-to-month,No,20.0,275.7,Mailed check,No internet service,No internet service,No,0.10022636052000096,10.0,Low,Review longer-term contract incentive
2516-XSJKX,41,Two year,DSL,78.45,3126.45,Electronic check,Yes,Yes,No,0.02396466772252324,2.4,Low,Review automatic payment incentive
0057-QBUQH,43,Two year,No,25.1,1070.15,Electronic check,No internet service,No internet service,No,0.016968386955901766,1.7,Low,Review automatic payment incentive
9445-SZLCH,36,Month-to-month,Fiber optic,97.35,3457.9,Bank transfer (automatic),No,No,Yes,0.4076761696043464,40.8,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
6599-SFQVE,6,Month-to-month,DSL,55.0,340.4,Electronic check,No,No,No,0.5281089334304694,52.8,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
8331-ZXFOE,58,One year,DSL,71.1,4299.2,Credit card (automatic),Yes,Yes,No,0.023501020456199995,2.4,Low,Standard customer engagement
4003-FUSHP,19,Month-to-month,DSL,61.55,1093.2,Credit card (automatic),Yes,No,No,0.2292286520656038,22.9,Low,Review longer-term contract incentive | Review Online Security offer
0356-ERHVT,11,Month-to-month,DSL,45.9,521.9,Bank transfer (automatic),No,No,No,0.3427770361476254,34.3,Medium,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
7325-ENZFI,39,One year,DSL,40.3,1630.4,Bank transfer (automatic),Yes,Yes,No,0.050932459861368184,5.1,Low,Standard customer engagement
4884-ZTHVF,8,Month-to-month,Fiber optic,87.1,713.6,Electronic check,No,No,No,0.7107663637443914,71.1,High,Priority retention outreach | Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer | Review automatic payment incentive
3920-HIHMQ,26,Month-to-month,DSL,49.5,1265.65,Mailed check,No,No,No,0.22455058225365668,22.5,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
3055-OYMSE,53,Month-to-month,Fiber optic,73.8,4003.85,Credit card (automatic),No,No,No,0.2108975477230613,21.1,Low,Review longer-term contract incentive | Review Tech Support offer | Review Online Security offer
0613-WUXUM,70,Two year,No,19.2,1401.4,Mailed check,No internet service,No internet service,No,0.0021510731333426038,0.2,Low,Standard customer engagement
